,page_id,page_name,page_ideo_full_year,week,Other,Trump,Clinton,Johnson
25,107705785934333,The Federalist Papers,1.030432361695696,2016-08-14,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-08-21,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-08-28,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-09-04,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-09-11,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-09-18,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-09-25,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-10-02,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-10-09,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-10-16,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-10-23,0,1,0,0
25,107705785934333,The Federalist Papers,1.030432361695696,2016-10-30,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-07-31,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-08-07,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-08-14,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-08-21,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-08-28,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-09-04,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-09-11,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-09-18,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-09-25,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-10-02,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-10-09,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-10-16,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-10-23,0,1,0,0
26,179035672287016,American News,0.5809605043568955,2016-10-30,0,1,0,0
27,7533944086,The Hill,-0.1259609423380122,2016-07-31,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-08-07,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-08-14,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-08-21,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-08-28,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-09-04,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-09-11,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-09-18,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-09-25,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-10-02,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-10-09,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-10-16,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-10-23,0,0,1,0
27,7533944086,The Hill,-0.1259609423380122,2016-10-30,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-07-31,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-08-07,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-08-14,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-08-21,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-08-28,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-09-04,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-09-11,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-09-18,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-09-25,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-10-02,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-10-09,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-10-16,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-10-23,0,0,1,0
28,155869377766434,NBC News,-0.2557774696755502,2016-10-30,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-07-31,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-08-07,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-08-14,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-08-21,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-08-28,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-09-04,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-09-11,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-09-18,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-09-25,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-10-02,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-10-09,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-10-16,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-10-23,0,0,1,0
29,20324257234,The Raw Story,-1.0840834204359715,2016-10-30,0,0,1,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-07-31,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-08-07,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-08-14,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-08-21,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-08-28,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-09-04,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-09-11,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-09-18,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-09-25,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-10-02,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-10-09,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-10-16,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-10-23,0,1,0,0
30,92925746942,Judicial Watch,1.4931962774649978,2016-10-30,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-07-31,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-08-07,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-08-14,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-08-21,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-08-28,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-09-04,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-09-11,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-09-18,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-09-25,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-10-02,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-10-09,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-10-16,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-10-23,0,1,0,0
31,271042954725,Laura Ingraham,1.3359741848083448,2016-10-30,0,1,0,0
32,5281959998,The New York Times,-0.3667606818924449,2016-07-31,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-08-07,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-08-14,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-08-21,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-08-28,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-09-04,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-09-11,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-09-18,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-09-25,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-10-02,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-10-09,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-10-16,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-10-23,0,0,1,0
32,5281959998,The New York Times,-0.3667606818924449,2016-10-30,0,0,1,0
33,86680728811,ABC News,-0.1097159115628696,2016-07-31,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-08-07,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-08-14,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-08-21,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-08-28,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-09-04,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-09-11,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-09-18,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-09-25,0,0,0,1
33,86680728811,ABC News,-0.1097159115628696,2016-10-02,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-10-09,0,0,0,1
33,86680728811,ABC News,-0.1097159115628696,2016-10-16,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-10-23,1,0,0,0
33,86680728811,ABC News,-0.1097159115628696,2016-10-30,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-07-31,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-08-07,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-08-14,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-08-21,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-08-28,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-09-04,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-09-11,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-09-18,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-09-25,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-10-02,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-10-09,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-10-16,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-10-23,0,0,1,0
34,62317591679,POLITICO,-0.5023451166480771,2016-10-30,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-07-31,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-08-07,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-08-14,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-08-21,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-08-28,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-09-04,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-09-11,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-09-18,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-09-25,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-10-02,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-10-09,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-10-16,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-10-23,0,0,1,0
35,56845382910,HuffPost Politics,-0.73358811733484,2016-10-30,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-07-31,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-08-07,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-08-14,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-08-21,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-08-28,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-09-04,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-09-11,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-09-18,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-09-25,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-10-02,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-10-09,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-10-16,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-10-23,0,0,1,0
36,338028696036,Yahoo News,-0.2870033071162989,2016-10-30,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-07-31,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-08-07,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-08-14,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-08-21,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-08-28,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-09-04,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-09-11,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-09-18,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-09-25,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-10-02,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-10-09,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-10-16,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-10-23,0,0,1,0
37,177486166274,Being Liberal,-0.7801134730064082,2016-10-30,0,0,1,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-07-31,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-08-07,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-08-14,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-08-21,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-08-28,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-09-04,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-09-11,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-09-18,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-09-25,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-10-02,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-10-09,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-10-16,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-10-23,0,1,0,0
38,112415152112864,Conservative Lady,1.6297795808580022,2016-10-30,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-07-31,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-08-07,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-08-14,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-08-21,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-08-28,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-09-04,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-09-11,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-09-18,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-09-25,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-10-02,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-10-09,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-10-16,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-10-23,0,1,0,0
39,440106476051475,Freedom Daily,1.0260701790681088,2016-10-30,0,1,0,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-07-31,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-08-07,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-08-14,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-08-21,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-08-28,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-09-04,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-09-11,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-09-18,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-09-25,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-10-02,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-10-09,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-10-16,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-10-23,0,0,1,0
40,146422995398181,Addicting Info,-0.8748615970881847,2016-10-30,0,0,1,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-07-31,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-08-07,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-08-14,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-08-21,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-08-28,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-09-04,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-09-11,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-09-18,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-09-25,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-10-02,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-10-09,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-10-16,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-10-23,0,1,0,0
41,216709768355686,Dinesh D'Souza,1.13571393997157,2016-10-30,0,1,0,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-07-31,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-08-07,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-08-14,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-08-21,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-08-28,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-09-04,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-09-11,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-09-18,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-09-25,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-10-02,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-10-09,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-10-16,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-10-23,0,0,1,0
42,186473214703370,PoliticusUSA,-1.4154233855431873,2016-10-30,0,0,1,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-07-31,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-08-07,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-08-14,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-08-21,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-08-28,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-09-04,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-09-11,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-09-18,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-09-25,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-10-02,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-10-09,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-10-16,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-10-23,0,1,0,0
43,158924294183807,Allen West Republic,1.1502664113074157,2016-10-30,0,1,0,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-07-31,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-08-07,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-08-14,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-08-21,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-08-28,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-09-04,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-09-11,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-09-18,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-09-25,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-10-02,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-10-09,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-10-16,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-10-23,0,0,1,0
44,7642602143,Mother Jones,-1.1055977935704928,2016-10-30,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-07-31,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-08-07,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-08-14,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-08-21,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-08-28,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-09-04,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-09-11,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-09-18,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-09-25,0,0,1,0
45,114270361928171,Americans Against The Republican Party,-0.9486449244702128,2016-10-02,0,0,1,0
